funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"26,907.54",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"40,133.36",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"43,269.21",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"103,908.40",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"9,498.70",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"14,240.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"3,240.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"3,789.97",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"3,790.71",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-0.25,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"197,744.23",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"235,362.52",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"192,912.40",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"300,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"51,217.17",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-30,859.79",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"5,433.20",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-34,341.85",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-19,024.95",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-4,936.26",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-28,166.94",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-27,731.93",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"11,785.06",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-211,798.81",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-1,425.81",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"21,011.10",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-19,161.73",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"43,355.47",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"10,740.80",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-10,245.26",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"37,902.88",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"7,828.29",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-11,559.53",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-21,454.56",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"45,969.96",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"37,063.93",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"153,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-41,451.81",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"13,613.13",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"13,613.13",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"13,613.13",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"9,170.82",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"9,170.82",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"5,868.57",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"115,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-9,988.04",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"125,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"65,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"125,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-49,004.98",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-25,369.55",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-648.09,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-8.14,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-153.11,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-16.23,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-4.02,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-10,009.70",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"69,998.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"26,956.46",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-2,769.88",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-2,148.22",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-5,805.63",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-6,565.35",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"125,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-21,278.60",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"125,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-4,390.60",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-26,448.46",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"72,142.54",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-38,624.39",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
