funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,-27304.11
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,-8052.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,-93124.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,-7610.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,518324.03
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,-15462.40
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,294177.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,-41204.21
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,-38787.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0067,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,410321.92
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,75000.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,785484.49
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,1750000.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,0.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0152,,-4836.00
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0208,,-6600.61
9700,DEPT OF DEFENSE,97AD,IMMEDIATE OFFICE OF THE SECRETARY OF DEFENSE,HQ0287,,239808.16
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,0.00
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,0.00
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,675000.00
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,1325000.00
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,0.00
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,384278.00
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,207224.00
9700,DEPT OF DEFENSE,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,,800000.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4701,,99996.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4701,,0.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,0.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,4442274.55
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,0.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,242601.45
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,-12234.78
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,102630.35
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,0.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,0.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,-6128.98
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,4917509.19
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,0.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,-12986.50
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,-354687.02
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,141726.24
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,0.00
9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP4703,,0.00
9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY (DSCA),HQ0013,,-50697.70
9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY (DSCA),HQ0013,,-187.18
9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY (DSCA),HQ0013,,-17616.00
9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY (DSCA),HQ0013,,-13212.00
9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY (DSCA),HQ0013,,-8623.33
9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY (DSCA),HQ0013,,8623.33
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-7144.47
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-95399.91
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-43630.57
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-9265.71
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-11612.03
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-19782.85
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-5953.24
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0001,,-6130.32
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0021,,0.00
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0021,,0.00
9700,DEPT OF DEFENSE,97AV,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY (DCSA),HS0021,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,485949.90
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,190252.56
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,1162692.46
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,796528.33
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,383628.78
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,400921.43
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,269997.92
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,428082.20
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,28150.93
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,1500.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,199958.37
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,33622.97
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0684,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0690,,0.00
9700,DEPT OF DEFENSE,97BZ,DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS),HQ0690,,0.00
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0003,,0.00
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0003,,0.00
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0067,,305318.97
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0067,,-117124.16
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0068,,0.00
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0068,,-14362.06
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0068,,0.00
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0093,,1611801.24
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0989,,0.00
9700,DEPT OF DEFENSE,97DH,DEFENSE HEALTH AGENCY (DHA),HT0989,,0.00
9700,DEPT OF DEFENSE,97DL,DEFENSE INTELLIGENCE AGENCY (DIA),HHA201,,1434242.48
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1254,,143340.24
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1501,,60707.00
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1501,,0.00
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1501,,0.00
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1501,,113160.15
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1501,,0.00
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1501,,0.00
9700,DEPT OF DEFENSE,97F2,DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA),HE1501,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0034,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0034,,-4198.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,463637.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,95415.76
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,134910.16
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-9433.52
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,143363.49
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,169371.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,398942.15
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,139152.80
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,35503.85
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,138782.75
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-1950.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,891281.68
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,219349.93
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,677213.79
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,917352.80
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,356263.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,356263.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-3901.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,20668.75
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,62006.25
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,132000.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,147067.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,88652.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-9452.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,791222.52
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,795677.85
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,799614.91
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,799614.91
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,399975.63
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-7216.25
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,222922.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,87000.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,352388.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,365504.86
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-29076.35
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-48865.92
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-6512.23
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-44834.96
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-14755.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-5517.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,255778.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,389319.03
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,285000.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,121052.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,189000.35
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,88854.55
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,281360.23
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-10300.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,288727.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,323085.44
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,168264.26
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,178935.36
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,199144.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,198321.44
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,275167.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-16118.33
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,344684.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,180.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-6491.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,327265.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,189415.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,156530.40
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,127616.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,151332.08
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,524851.28
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,383311.70
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,393878.40
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,549888.12
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,140020.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,232436.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,264651.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,818322.90
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,200000.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,1033992.80
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,197000.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,119600.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,177517.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,227165.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,199128.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-35890.35
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-4500.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-248.33
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-7183.81
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-3955.40
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-151.22
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-200.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-4380.33
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-4510.31
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,25264.92
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-6775.09
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-18835.87
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-50048.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-273167.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,0.00
9700,DEPT OF DEFENSE,97F5,WASHINGTON HEADQUARTERS SERVICES (WHS),HQ0067,,-23468.00
